0.000	0.000	0.000	0.000	0.000	0.048	0.628
75.893	-0.998	-0.056	-0.011	0.002	-0.164	-0.608
75.945	-0.998	-0.059	-0.011	0.002	-0.164	-0.612
75.996	-0.998	-0.062	-0.016	0.002	-0.162	-0.653
76.051	-0.998	-0.066	-0.023	0.002	-0.158	-0.698
76.102	-0.998	-0.069	-0.031	0.002	-0.155	-0.746
76.150	-0.997	-0.072	-0.039	0.002	-0.151	-0.799
76.200	-0.997	-0.075	-0.048	0.003	-0.145	-0.859
76.258	-0.997	-0.079	-0.053	0.004	-0.142	-0.904
76.309	-0.997	-0.082	-0.061	0.005	-0.136	-0.961
76.358	-0.996	-0.085	-0.068	0.006	-0.130	-1.025
76.409	-0.996	-0.088	-0.075	0.008	-0.123	-1.084
76.465	-0.996	-0.092	-0.080	0.010	-0.117	-1.130
76.529	-0.995	-0.095	-0.089	0.013	-0.106	-1.213
76.590	-0.995	-0.099	-0.093	0.015	-0.098	-1.264
76.636	-0.995	-0.102	-0.097	0.017	-0.091	-1.304
76.684	-0.994	-0.105	-0.102	0.020	-0.079	-1.361
76.748	-0.994	-0.109	-0.105	0.023	-0.069	-1.403
76.829	-0.993	-0.114	-0.110	0.027	-0.050	-1.457
76.889	-0.993	-0.118	-0.112	0.029	-0.037	-1.482
76.953	-0.992	-0.121	-0.114	0.031	-0.025	-1.494
77.030	-0.992	-0.126	-0.115	0.034	-0.006	-1.496
77.101	-0.991	-0.130	-0.115	0.034	0.008	-1.480
77.175	-0.991	-0.135	-0.115	0.034	0.026	-1.441
77.242	-0.990	-0.139	-0.115	0.033	0.040	-1.395
77.310	-0.989	-0.143	-0.114	0.031	0.050	-1.346
77.386	-0.989	-0.148	-0.113	0.027	0.062	-1.277
77.451	-0.988	-0.152	-0.113	0.023	0.073	-1.205
77.517	-0.988	-0.156	-0.113	0.018	0.081	-1.130
77.589	-0.987	-0.160	-0.114	0.012	0.089	-1.051
77.661	-0.986	-0.164	-0.115	0.007	0.095	-0.973
77.731	-0.985	-0.168	-0.117	-0.000	0.101	-0.887
77.795	-0.985	-0.172	-0.119	-0.007	0.105	-0.824
77.863	-0.984	-0.176	-0.121	-0.013	0.109	-0.748
77.936	-0.983	-0.180	-0.124	-0.019	0.111	-0.685
78.010	-0.982	-0.185	-0.128	-0.026	0.113	-0.622
78.074	-0.981	-0.188	-0.132	-0.033	0.115	-0.560
78.137	-0.981	-0.192	-0.135	-0.038	0.115	-0.520
78.196	-0.980	-0.195	-0.139	-0.044	0.116	-0.468
78.265	-0.979	-0.199	-0.144	-0.050	0.116	-0.426
78.330	-0.978	-0.203	-0.149	-0.057	0.116	-0.381
