133.244	0.869	-0.430	0.914	-0.518	-0.055	0.148
133.331	0.866	-0.433	0.911	-0.521	-0.054	0.150
133.414	0.863	-0.436	0.908	-0.525	-0.054	0.151
133.500	0.861	-0.438	0.905	-0.527	-0.054	0.153
133.589	0.858	-0.441	0.901	-0.531	-0.054	0.155
133.674	0.855	-0.443	0.898	-0.534	-0.054	0.157
133.753	0.853	-0.446	0.895	-0.537	-0.054	0.158
133.817	0.850	-0.447	0.893	-0.540	-0.054	0.160
133.891	0.848	-0.449	0.890	-0.542	-0.054	0.161
133.966	0.845	-0.451	0.887	-0.544	-0.054	0.163
134.035	0.843	-0.453	0.884	-0.547	-0.053	0.164
134.103	0.841	-0.455	0.881	-0.550	-0.053	0.165
134.179	0.838	-0.457	0.879	-0.552	-0.053	0.168
134.243	0.836	-0.459	0.876	-0.554	-0.053	0.169
134.324	0.833	-0.461	0.873	-0.557	-0.053	0.170
134.410	0.830	-0.463	0.869	-0.560	-0.053	0.172
134.494	0.827	-0.465	0.866	-0.562	-0.053	0.174
134.580	0.824	-0.467	0.862	-0.565	-0.053	0.176
134.663	0.821	-0.469	0.859	-0.567	-0.053	0.178
134.729	0.819	-0.470	0.856	-0.570	-0.053	0.179
134.799	0.816	-0.471	0.853	-0.571	-0.053	0.181
134.882	0.813	-0.473	0.849	-0.574	-0.053	0.182
134.956	0.811	-0.475	0.847	-0.576	-0.053	0.184
135.041	0.808	-0.476	0.843	-0.578	-0.053	0.186
135.125	0.804	-0.478	0.839	-0.581	-0.053	0.188
135.212	0.801	-0.479	0.836	-0.583	-0.053	0.190
135.286	0.798	-0.481	0.832	-0.585	-0.053	0.191
135.372	0.795	-0.482	0.828	-0.587	-0.054	0.193
135.465	0.792	-0.484	0.824	-0.590	-0.054	0.194
135.544	0.788	-0.485	0.820	-0.591	-0.054	0.196
135.629	0.785	-0.486	0.817	-0.593	-0.054	0.198
135.715	0.782	-0.487	0.812	-0.595	-0.054	0.199
135.802	0.778	-0.489	0.808	-0.597	-0.054	0.200
135.888	0.775	-0.490	0.804	-0.599	-0.054	0.201
135.974	0.772	-0.491	0.799	-0.601	-0.054	0.203
136.061	0.768	-0.492	0.796	-0.603	-0.055	0.205
136.143	0.765	-0.493	0.791	-0.605	-0.055	0.206
136.229	0.761	-0.494	0.787	-0.606	-0.055	0.207
